datetime,open,high,low,close
2022-12-05,1.22964,1.23448,1.21619,1.21927
2022-12-06,1.21928,1.22697,1.2127,1.2133
2022-12-07,1.21329,1.22348,1.21069,1.22098
2022-12-08,1.22099,1.22474,1.21549,1.22341
2022-12-09,1.22338,1.23228,1.22033,1.22654
2022-12-11,1.22613,1.22724,1.22332,1.2236
2022-12-12,1.22359,1.22991,1.22071,1.22694
2022-12-13,1.22693,1.24442,1.22485,1.23549
2022-12-14,1.23548,1.24466,1.23424,1.24185
2022-12-15,1.24186,1.24261,1.21564,1.2191
2022-12-16,1.21909,1.22232,1.21202,1.21442
2022-12-18,1.21532,1.21697,1.21526,1.21596
2022-12-19,1.21597,1.22422,1.21208,1.21545
2022-12-20,1.21546,1.22238,1.20857,1.21885
2022-12-21,1.21886,1.219,1.20554,1.20767
2022-12-22,1.20766,1.21475,1.19931,1.20381
2022-12-23,1.20383,1.20904,1.20189,1.205245
2022-12-25,1.20678,1.20688,1.20537,1.20667
2022-12-26,1.20664,1.20928,1.20531,1.20828
2022-12-27,1.20827,1.21127,1.20025,1.20269
2022-12-28,1.202695,1.2126,1.20026,1.20281
2022-12-29,1.2028,1.20789,1.20148,1.20553
2022-12-30,1.20554,1.21079,1.20099,1.20938
2023-01-02,1.2087,1.21002,1.2035,1.20633
2023-01-03,1.20634,1.20854,1.19007,1.19665
2023-01-04,1.19666,1.20878,1.19661,1.20565
2023-01-05,1.20566,1.20782,1.18734,1.19094
2023-01-06,1.19095,1.20997,1.18414,1.20936
2023-01-08,1.20881,1.21206,1.20869,1.212
2023-01-09,1.21199,1.22102,1.20939,1.2184
2023-01-10,1.21841,1.21983,1.21102,1.21538
2023-01-11,1.21537,1.21785,1.21004,1.21589
2023-01-12,1.2159,1.2247,1.20876,1.22169
2023-01-13,1.22171,1.22489,1.21507,1.22354
2023-01-15,1.22228,1.22344,1.22212,1.22236
2023-01-16,1.22235,1.22895,1.217155,1.22083
2023-01-17,1.22084,1.22994,1.21696,1.2284
2023-01-18,1.22841,1.24361,1.22551,1.2347
2023-01-19,1.23472,1.23985,1.23133,1.23926
2023-01-20,1.23925,1.24046,1.23357,1.23999
2023-01-22,1.24005,1.24147,1.23983,1.24063
2023-01-23,1.240635,1.24481,1.23237,1.2379
2023-01-24,1.23791,1.24141,1.22633,1.23315
2023-01-25,1.23316,1.24187,1.22832,1.24108
2023-01-26,1.24106,1.24305,1.23449,1.24144
2023-01-27,1.24145,1.24188,1.23456,1.2399
2023-01-29,1.23918,1.24012,1.23781,1.24006
2023-01-30,1.24005,1.24177,1.23372,1.23498
2023-01-31,1.23499,1.23713,1.22845,1.23086
2023-02-01,1.23085,1.24021,1.227315,1.23878
2023-02-02,1.23877,1.24006,1.22197,1.22212
2023-02-03,1.22213,1.22658,1.20475,1.20537
2023-02-05,1.20367,1.20574,1.20356,1.20437
2023-02-06,1.20434,1.20775,1.20059,1.20265
2023-02-07,1.20266,1.20957,1.19613,1.20538
2023-02-08,1.20537,1.21098,1.20386,1.2071
2023-02-09,1.20709,1.21941,1.20572,1.21157
2023-02-10,1.21158,1.21394,1.20473,1.20586
2023-02-12,1.20657,1.20664,1.20468,1.20515
2023-02-13,1.20514,1.21524,1.20309,1.21504
2023-02-14,1.21505,1.22687,1.21175,1.21737
2023-02-15,1.21738,1.21819,1.199,1.2037
2023-02-16,1.20371,1.20744,1.19658,1.19743
2023-02-17,1.19744,1.20494,1.19151,1.20429
2023-02-19,1.20291,1.20376,1.20251,1.20291
2023-02-20,1.2029,1.20568,1.20149,1.20386
2023-02-21,1.20387,1.21476,1.19863,1.21092
2023-02-22,1.21093,1.21358,1.20348,1.20471
2023-02-23,1.2047,1.2075,1.19923,1.2017
2023-02-24,1.20169,1.20422,1.19284,1.19407
2023-02-26,1.19523,1.19572,1.19454,1.19501
2023-02-27,1.19502,1.20679,1.19228,1.20625
2023-02-28,1.20624,1.21435,1.20136,1.20331
2023-03-01,1.20332,1.2089,1.19653,1.20266
2023-03-02,1.20265,1.20367,1.19251,1.19496
2023-03-03,1.19494,1.20487,1.19485,1.20442
2023-03-05,1.20413,1.20413,1.20271,1.20275
2023-03-06,1.20276,1.2049,1.1993,1.20253
2023-03-07,1.20251,1.20654,1.18216,1.18271
2023-03-08,1.18272,1.18592,1.18031,1.18494
2023-03-09,1.18495,1.19391,1.18323,1.19231
2023-03-10,1.19229,1.21138,1.19082,1.20314
2023-03-12,1.2074,1.21041,1.20694,1.20759
2023-03-13,1.2076,1.21996,1.20469,1.21672
2023-03-14,1.21673,1.22041,1.21367,1.21511
2023-03-15,1.21509,1.21819,1.20106,1.20673
2023-03-16,1.20674,1.2128,1.20275,1.21098
2023-03-17,1.21099,1.22006,1.21022,1.21779
2023-03-19,1.22115,1.22139,1.217785,1.218745
2023-03-20,1.21875,1.22851,1.21672,1.22742
2023-03-21,1.22741,1.2283,1.21791,1.22252
2023-03-22,1.2225,1.23352,1.22085,1.22779
2023-03-23,1.22783,1.23435,1.22619,1.22809
2023-03-24,1.22805,1.22887,1.21905,1.22309
2023-03-26,1.22338,1.22503,1.22296,1.22453
2023-03-27,1.22451,1.22981,1.22192,1.22967
2023-03-28,1.22969,1.23494,1.22812,1.23302
2023-03-29,1.23305,1.2362,1.23031,1.23105
2023-03-30,1.23106,1.23932,1.2294,1.23866
2023-03-31,1.2387,1.24233,1.23244,1.23291
2023-04-02,1.23315,1.23332,1.22843,1.22861
2023-04-03,1.22863,1.24257,1.22746,1.24205
2023-04-04,1.24208,1.25254,1.23954,1.24996
2023-04-05,1.24992,1.25143,1.24331,1.24625
2023-04-06,1.24626,1.24869,1.24131,1.24383
2023-04-07,1.24382,1.2456,1.23895,1.24174
2023-04-09,1.24171,1.24317,1.24171,1.24309
2023-04-10,1.2431,1.24427,1.23447,1.23915
2023-04-11,1.23918,1.24564,1.23869,1.24295
2023-04-12,1.24297,1.24955,1.23988,1.2492
2023-04-13,1.24922,1.25375,1.2479,1.25247
2023-04-14,1.25248,1.25465,1.23994,1.24154
2023-04-16,1.24133,1.24214,1.23981,1.24016
2023-04-17,1.24012,1.24383,1.23536,1.23736
2023-04-18,1.23738,1.245,1.23677,1.24248
2023-04-19,1.24251,1.24744,1.23925,1.24282
2023-04-20,1.24283,1.24677,1.2405,1.24405
2023-04-21,1.24403,1.24483,1.23672,1.2442
2023-04-24,1.24474,1.24999,1.24428,1.24991
2023-04-25,1.2499,1.25073,1.2387,1.24143
2023-04-26,1.24142,1.25154,1.2403,1.2471
2023-04-27,1.24709,1.24997,1.24365,1.24971
2023-04-28,1.2497,1.25841,1.24468,1.2567
2023-04-30,1.25624,1.25705,1.25565,1.25582
2023-05-01,1.25583,1.25692,1.24807,1.24849
2023-05-02,1.24848,1.25125,1.24359,1.24767
2023-05-03,1.2477,1.25897,1.24681,1.2569
2023-05-04,1.25697,1.25986,1.25483,1.25832
2023-05-05,1.25831,1.26525,1.25604,1.26316
2023-05-07,1.26368,1.26375,1.26251,1.26299
2023-05-08,1.26301,1.2669,1.2611,1.26127
2023-05-09,1.26126,1.26399,1.25782,1.26244
2023-05-10,1.26242,1.26798,1.26027,1.26259
2023-05-11,1.26258,1.26409,1.24969,1.25077
2023-05-12,1.25076,1.25409,1.2445,1.24481
2023-05-14,1.24589,1.24595,1.2445,1.24514
2023-05-15,1.24513,1.25346,1.24454,1.2525
2023-05-16,1.25249,1.25465,1.24657,1.24844
2023-05-17,1.24842,1.25106,1.24217,1.24825
2023-05-18,1.24824,1.24932,1.23917,1.24118
2023-05-19,1.24117,1.24839,1.23924,1.24474
2023-05-21,1.24482,1.24613,1.24468,1.2461
2023-05-22,1.24611,1.24724,1.24141,1.24339
2023-05-23,1.24344,1.24468,1.2373,1.24164
2023-05-24,1.24165,1.24698,1.23581,1.23698
2023-05-25,1.23699,1.2387,1.23082,1.23169
2023-05-26,1.23168,1.23956,1.23113,1.23482
2023-05-28,1.23443,1.23521,1.2343,1.23455
2023-05-29,1.23454,1.23718,1.23354,1.23479
2023-05-30,1.23478,1.24464,1.23274,1.24125
2023-05-31,1.24126,1.24496,1.23481,1.24456
2023-06-01,1.24455,1.25398,1.24012,1.25265
2023-06-02,1.25266,1.25447,1.24418,1.24507
2023-06-04,1.24552,1.24562,1.24273,1.24305
2023-06-05,1.24306,1.24437,1.23687,1.24324
2023-06-06,1.24322,1.24588,1.23919,1.24293
2023-06-07,1.24292,1.25003,1.23951,1.24446
2023-06-08,1.24447,1.25638,1.24418,1.25582
2023-06-09,1.25583,1.25903,1.25344,1.25803
2023-06-11,1.25729,1.25843,1.25724,1.25797
2023-06-12,1.258,1.25995,1.24872,1.25148
2023-06-13,1.25149,1.26249,1.25135,1.2607
2023-06-14,1.26069,1.26992,1.26011,1.26708
2023-06-15,1.26709,1.27907,1.26301,1.27851
2023-06-16,1.27852,1.28484,1.27687,1.28234
2023-06-18,1.28224,1.28331,1.28224,1.28311
2023-06-19,1.2831,1.28372,1.277045,1.27933
2023-06-20,1.27932,1.28064,1.27139,1.27656
2023-06-21,1.27655,1.28027,1.26913,1.27707
2023-06-22,1.27708,1.28447,1.27259,1.27468
2023-06-23,1.27469,1.27492,1.26857,1.27161
2023-06-25,1.2712,1.27315,1.27099,1.27292
2023-06-26,1.27293,1.27489,1.26882,1.2711
2023-06-27,1.27111,1.27596,1.27038,1.2746
2023-06-28,1.27461,1.27521,1.26067,1.26419
2023-06-29,1.26418,1.26669,1.25914,1.26132
2023-06-30,1.26133,1.27278,1.25995,1.26986
2023-07-02,1.27039,1.27058,1.26928,1.26938
2023-07-03,1.26939,1.27234,1.26587,1.26922
2023-07-04,1.26921,1.27394,1.26836,1.27173
2023-07-05,1.27174,1.27354,1.26884,1.27043
2023-07-06,1.27044,1.27811,1.26736,1.27421
2023-07-07,1.27422,1.28495,1.2726,1.28398
2023-07-09,1.2835,1.2842,1.28314,1.28379
2023-07-10,1.2838,1.28685,1.27506,1.28642
2023-07-11,1.28643,1.29397,1.28583,1.29339
2023-07-12,1.2934,1.30006,1.29042,1.29959
2023-07-13,1.2996,1.31409,1.29845,1.31286
2023-07-14,1.31285,1.31424,1.30899,1.30929
2023-07-16,1.30986,1.31003,1.30864,1.30896
2023-07-17,1.30897,1.31089,1.30513,1.3072
2023-07-18,1.30719,1.31258,1.30282,1.30339
2023-07-19,1.3034,1.30389,1.2868,1.29374
2023-07-20,1.29373,1.29646,1.28401,1.28726
2023-07-21,1.28727,1.29042,1.28162,1.28529
2023-07-23,1.28531,1.28582,1.28482,1.28524
2023-07-24,1.28525,1.28839,1.27981,1.28122
2023-07-25,1.28123,1.2905,1.28097,1.28936
2023-07-26,1.28935,1.29605,1.28757,1.29272
2023-07-27,1.29273,1.29959,1.27823,1.27935
2023-07-28,1.27934,1.28869,1.27632,1.28482
2023-07-30,1.2849,1.28587,1.28485,1.28537
2023-07-31,1.28536,1.28726,1.28286,1.28318
2023-08-01,1.28317,1.28389,1.27413,1.27948
2023-08-02,1.27949,1.27991,1.26804,1.27192
2023-08-03,1.27191,1.27284,1.26205,1.27159
2023-08-04,1.27157,1.27925,1.26858,1.27509
2023-08-06,1.27528,1.27622,1.27456,1.27489
2023-08-07,1.27488,1.27893,1.27133,1.27815
2023-08-08,1.27816,1.27857,1.26845,1.27435
2023-08-09,1.27436,1.27822,1.27122,1.27198
2023-08-10,1.27197,1.28191,1.26698,1.26705
2023-08-11,1.26704,1.27389,1.26665,1.26976
2023-08-13,1.26931,1.27069,1.26868,1.26941
2023-08-14,1.26942,1.2715,1.26166,1.26855
2023-08-15,1.26854,1.27527,1.26755,1.27005
2023-08-16,1.27006,1.27664,1.26875,1.27277
2023-08-17,1.27276,1.27877,1.27028,1.27475
2023-08-18,1.27474,1.2766,1.26894,1.2734
2023-08-20,1.27339,1.27428,1.2732,1.27413
2023-08-21,1.27412,1.2767,1.27106,1.276
2023-08-22,1.27599,1.28004,1.27187,1.27317
2023-08-23,1.27316,1.27648,1.26149,1.27202
2023-08-24,1.27201,1.27289,1.25863,1.25929
2023-08-25,1.25928,1.26547,1.25482,1.25799
2023-08-28,1.25978,1.26158,1.25729,1.26109
2023-08-29,1.2611,1.2655,1.25629,1.26359
2023-08-30,1.26358,1.27467,1.2619,1.27113
2023-08-31,1.27115,1.27346,1.26527,1.26715
2023-09-01,1.26714,1.27126,1.25775,1.25876
2023-09-03,1.25932,1.25939,1.25867,1.25911
2023-09-04,1.25912,1.26425,1.25879,1.26227
2023-09-05,1.26226,1.2632,1.25283,1.25701
2023-09-06,1.25702,1.2588,1.24821,1.24983
2023-09-07,1.24982,1.25085,1.24457,1.24754
2023-09-08,1.24755,1.25144,1.24513,1.24625
2023-09-10,1.24732,1.24925,1.24724,1.24886
2023-09-11,1.24887,1.25482,1.2482,1.25082
2023-09-12,1.25083,1.253,1.24597,1.2491
2023-09-13,1.24911,1.2512,1.24346,1.24898
2023-09-14,1.24897,1.25064,1.23967,1.24011
2023-09-15,1.24012,1.24458,1.2379,1.23843
2023-09-17,1.23862,1.2398,1.23849,1.23975
2023-09-18,1.23974,1.24104,1.23704,1.23832
2023-09-19,1.23831,1.24251,1.23699,1.2393
2023-09-20,1.23928,1.24214,1.23238,1.23272
2023-09-21,1.23271,1.23317,1.22342,1.22929
2023-09-22,1.2293,1.22938,1.22308,1.22384
2023-09-24,1.22481,1.22563,1.22394,1.22413
2023-09-25,1.22412,1.22506,1.21941,1.22127
2023-09-26,1.22126,1.2215,1.21438,1.21463
2023-09-27,1.21462,1.21645,1.21105,1.21355
2023-09-28,1.21356,1.22249,1.21202,1.22043
2023-09-29,1.22042,1.22719,1.21805,1.22036
2023-10-01,1.22039,1.22087,1.21803,1.21931
2023-10-02,1.21932,1.22202,1.20844,1.20903
2023-10-03,1.20904,1.21021,1.20526,1.20775
2023-10-04,1.20776,1.21772,1.20374,1.21372
2023-10-05,1.21371,1.21961,1.21078,1.21874
2023-10-06,1.21873,1.22616,1.21059,1.22382
2023-10-08,1.22039,1.22218,1.220065,1.22199
2023-10-09,1.222,1.2252,1.21633,1.22496
2023-10-10,1.22495,1.22949,1.22119,1.22895
2023-10-11,1.22896,1.23376,1.22686,1.23154
2023-10-12,1.23153,1.23315,1.21717,1.21826
2023-10-13,1.21827,1.22254,1.21226,1.21389
2023-10-15,1.21442,1.21575,1.21364,1.21548
2023-10-16,1.2155,1.22196,1.21429,1.22116
2023-10-17,1.22115,1.2216,1.21331,1.21782
2023-10-18,1.21781,1.22114,1.21372,1.21417
2023-10-19,1.21416,1.21918,1.20903,1.21356
2023-10-20,1.21357,1.21704,1.20934,1.21639
2023-10-22,1.21626,1.21663,1.21582,1.21632
2023-10-23,1.21631,1.22585,1.21434,1.22491
2023-10-24,1.22492,1.22888,1.21535,1.21622
2023-10-25,1.21623,1.21763,1.2095,1.21024
2023-10-26,1.21025,1.21398,1.20698,1.21364
2023-10-27,1.21363,1.21627,1.21057,1.21229
2023-10-29,1.21233,1.21266,1.21105,1.21131
2023-10-30,1.2113,1.21747,1.20903,1.21638
2023-10-31,1.21637,1.22006,1.21198,1.21504
2023-11-01,1.21505,1.21817,1.20959,1.21817
2023-11-02,1.21822,1.22256,1.21554,1.21895
2023-11-03,1.21896,1.23895,1.21847,1.23804
2023-11-05,1.23744,1.23778,1.23676,1.23721
2023-11-06,1.23722,1.24285,1.23382,1.23438
2023-11-07,1.23439,1.23472,1.22627,1.22912
2023-11-08,1.22913,1.23016,1.22419,1.22853
2023-11-09,1.22854,1.23087,1.22129,1.22162
2023-11-10,1.22163,1.2238,1.21873,1.22268
2023-11-12,1.22264,1.22324,1.22159,1.22296
2023-11-13,1.22297,1.22809,1.22233,1.228
2023-11-14,1.22802,1.2506,1.22653,1.24936
2023-11-15,1.24937,1.24978,1.24037,1.24221
2023-11-16,1.2422,1.2456,1.23767,1.24144
2023-11-17,1.24145,1.24649,1.23741,1.24617
2023-11-20,1.24696,1.25176,1.24614,1.25084
2023-11-21,1.25083,1.25593,1.25047,1.25435
2023-11-22,1.25436,1.25496,1.24492,1.24893
2023-11-23,1.24894,1.25727,1.24891,1.25328
2023-11-24,1.25329,1.26154,1.25246,1.26089
2023-11-26,1.26034,1.2607,1.25986,1.25996
2023-11-27,1.25997,1.26443,1.25913,1.2635
2023-11-28,1.26349,1.2715,1.2607,1.27129
2023-11-29,1.27128,1.27333,1.26648,1.2695
2023-11-30,1.26951,1.27108,1.26035,1.26313
2023-12-01,1.26314,1.27161,1.26139,1.27108
2023-12-03,1.2706,1.27249,1.26979,1.27113
2023-12-04,1.27115,1.27125,1.2604,1.26335
2023-12-05,1.26336,1.2652,1.25774,1.25945
2023-12-06,1.25946,1.26138,1.25518,1.25578
2023-12-07,1.25581,1.26125,1.25445,1.25876
2023-12-08,1.25879,1.26015,1.25025,1.25491
2023-12-10,1.25409,1.25546,1.25357,1.25544
2023-12-11,1.25545,1.2591,1.25352,1.25535
2023-12-12,1.25537,1.26161,1.25144,1.25689
2023-12-13,1.2569,1.2635,1.25009,1.26214
2023-12-14,1.26213,1.27942,1.26121,1.27708
2023-12-15,1.27707,1.27904,1.26686,1.26808
2023-12-17,1.26756,1.26782,1.26658,1.26716
2023-12-18,1.26717,1.27039,1.26288,1.26529
2023-12-19,1.2653,1.2762,1.26495,1.27303
2023-12-20,1.27302,1.27304,1.26252,1.264
2023-12-21,1.26401,1.26959,1.26124,1.26831
2023-12-22,1.26833,1.27444,1.26791,1.26978
2023-12-25,1.269,1.27125,1.26881,1.27042
2023-12-26,1.27043,1.27306,1.26846,1.27263
2023-12-27,1.27262,1.28031,1.26989,1.28002
2023-12-28,1.28001,1.28277,1.27127,1.27345
2023-12-29,1.27346,1.27728,1.27007,1.27312
2024-01-01,1.27276,1.27351,1.27206,1.27277
2024-01-02,1.27276,1.276,1.26109,1.2623
2024-01-03,1.26231,1.26768,1.26163,1.26734
2024-01-04,1.26733,1.27298,1.26571,1.26816
2024-01-05,1.26815,1.27709,1.26115,1.27188
2024-01-07,1.27214,1.27224,1.27088,1.27172
2024-01-08,1.27173,1.27672,1.26735,1.27415
2024-01-09,1.27414,1.2765,1.26897,1.27111
2024-01-10,1.27114,1.27447,1.26864,1.27444
2024-01-11,1.27445,1.27856,1.26903,1.27789
2024-01-12,1.2779,1.27857,1.27197,1.27544
2024-01-14,1.27466,1.27521,1.27351,1.27357
2024-01-15,1.27359,1.27656,1.27131,1.27155
2024-01-16,1.27154,1.27168,1.26197,1.26379
2024-01-17,1.2638,1.26965,1.25967,1.26772
2024-01-18,1.2677,1.27122,1.26482,1.27113
2024-01-19,1.27114,1.27146,1.26615,1.27042
2024-01-21,1.26915,1.27088,1.26908,1.26995
2024-01-22,1.26996,1.2733,1.26871,1.27063
2024-01-23,1.27064,1.27474,1.26494,1.26915
2024-01-24,1.26914,1.27749,1.26858,1.27184
2024-01-25,1.27183,1.27428,1.26819,1.27062
2024-01-26,1.27063,1.27585,1.26757,1.27022
2024-01-28,1.26989,1.27049,1.26912,1.26968
2024-01-29,1.26969,1.27191,1.26622,1.27125
2024-01-30,1.27126,1.27212,1.26403,1.26949
2024-01-31,1.2695,1.27508,1.26584,1.26797
2024-02-01,1.26798,1.27557,1.26255,1.27462
2024-02-02,1.27463,1.27724,1.26142,1.26333
2024-02-04,1.26354,1.26387,1.261145,1.26218
2024-02-05,1.26215,1.26296,1.25183,1.25339
2024-02-06,1.2534,1.26061,1.25337,1.26038
2024-02-07,1.26039,1.26419,1.25972,1.26268
2024-02-08,1.26267,1.26387,1.25719,1.26207
2024-02-09,1.26206,1.26431,1.25991,1.26281
2024-02-11,1.26252,1.26373,1.26244,1.26366
2024-02-12,1.26367,1.26547,1.26063,1.26268
2024-02-13,1.26269,1.26949,1.25732,1.25903
2024-02-14,1.25902,1.26111,1.25358,1.25677
2024-02-15,1.25676,1.26053,1.25412,1.25985
2024-02-16,1.25986,1.26246,1.25508,1.26025
2024-02-18,1.26067,1.26112,1.2599,1.26108
2024-02-19,1.26107,1.26298,1.25837,1.25877
2024-02-20,1.25872,1.26687,1.25795,1.26251
2024-02-21,1.26252,1.26418,1.26029,1.26385
2024-02-22,1.26384,1.27095,1.26117,1.26619
2024-02-23,1.26618,1.27013,1.26486,1.26713
2024-02-25,1.26768,1.26828,1.26691,1.26704
2024-02-26,1.26705,1.26995,1.26568,1.26842
2024-02-27,1.26843,1.2697,1.26604,1.26804
2024-02-28,1.26805,1.26844,1.26218,1.26615
2024-02-29,1.26616,1.26819,1.26128,1.26271
2024-03-01,1.2627,1.2664,1.26,1.26523
2024-03-03,1.26535,1.26624,1.2651,1.26605
2024-03-04,1.26604,1.27066,1.26561,1.26896
2024-03-05,1.26897,1.2735,1.26713,1.27043
2024-03-06,1.27044,1.27616,1.26902,1.27361
2024-03-07,1.2736,1.28135,1.27233,1.28133
2024-03-08,1.28134,1.28936,1.28013,1.28581
2024-03-10,1.28615,1.28644,1.2848,1.28555
2024-03-11,1.28556,1.28622,1.27953,1.28184
2024-03-12,1.28183,1.28238,1.27463,1.2795
2024-03-13,1.27951,1.28114,1.27748,1.28013
2024-03-14,1.28014,1.28229,1.27308,1.27453
2024-03-15,1.27454,1.27587,1.27254,1.27358
2024-03-17,1.27317,1.2738,1.27295,1.27312
2024-03-18,1.27314,1.2747,1.2718,1.27266
2024-03-19,1.27267,1.2733,1.26679,1.27179
2024-03-20,1.2718,1.27984,1.26846,1.2798
2024-03-21,1.27981,1.28035,1.26509,1.26607
2024-03-22,1.26608,1.26753,1.25753,1.26004
2024-03-24,1.26046,1.26073,1.25933,1.25975
2024-03-25,1.25976,1.26524,1.25919,1.26366
2024-03-26,1.26365,1.26681,1.26221,1.26278
2024-03-27,1.26277,1.26411,1.26056,1.26169
2024-03-28,1.2617,1.26546,1.2586,1.26219
2024-03-29,1.2622,1.26451,1.261,1.26244
2024-03-31,1.26297,1.2643,1.26248,1.26376
2024-04-01,1.26377,1.26421,1.25397,1.2546
2024-04-02,1.25458,1.25814,1.25395,1.25759
2024-04-03,1.2576,1.26564,1.25627,1.26514
2024-04-04,1.26513,1.26836,1.26354,1.26394
2024-04-05,1.26393,1.26487,1.25745,1.26378
2024-04-07,1.26304,1.26351,1.26211,1.26242
2024-04-08,1.26241,1.26641,1.26135,1.26576
2024-04-09,1.26577,1.27094,1.26489,1.26769
2024-04-10,1.2677,1.27083,1.25206,1.25365
2024-04-11,1.25366,1.25788,1.25109,1.25548
2024-04-12,1.25547,1.2559,1.24267,1.24499
2024-04-14,1.24462,1.24631,1.24415,1.24597
2024-04-15,1.24598,1.24987,1.2436,1.24464
2024-04-16,1.24463,1.2472,1.2406,1.24306
2024-04-17,1.24305,1.24821,1.24171,1.24533
2024-04-18,1.24532,1.24844,1.24322,1.24348
2024-04-19,1.24349,1.24683,1.2367,1.23706
2024-04-21,1.23771,1.23825,1.236625,1.23757
2024-04-22,1.2376,1.23925,1.22998,1.23497
2024-04-23,1.23498,1.24585,1.2332,1.24544
2024-04-24,1.24543,1.24698,1.24228,1.24592
2024-04-25,1.24593,1.25277,1.24543,1.25075
2024-04-26,1.25076,1.25409,1.24494,1.24936
2024-04-28,1.24843,1.25098,1.24834,1.25094
2024-04-29,1.25095,1.25696,1.25074,1.25598
2024-04-30,1.25596,1.25613,1.24883,1.24891
2024-05-01,1.24892,1.25503,1.24665,1.25365
2024-05-02,1.25364,1.25446,1.2472,1.25396
2024-05-03,1.25395,1.26349,1.25296,1.25471
2024-05-05,1.25457,1.25542,1.25405,1.25409
2024-05-06,1.25407,1.25945,1.25385,1.25592
2024-05-07,1.25593,1.25708,1.24986,1.25019
2024-05-08,1.25016,1.25049,1.24679,1.24935
2024-05-09,1.24934,1.25299,1.24462,1.25249
2024-05-10,1.2525,1.25412,1.25027,1.25244
2024-05-12,1.25194,1.25277,1.25179,1.25222
2024-05-13,1.25221,1.25688,1.25179,1.256
2024-05-14,1.25601,1.2593,1.25095,1.25843
2024-05-15,1.25842,1.26944,1.25839,1.26887
2024-05-16,1.2689,1.27008,1.26436,1.26714
2024-05-17,1.26715,1.27118,1.2645,1.27007
2024-05-19,1.26974,1.2708,1.26939,1.2706
2024-05-20,1.27061,1.27255,1.26894,1.27098
2024-05-21,1.27099,1.2727,1.26865,1.27098
2024-05-22,1.27099,1.27614,1.27003,1.27203
2024-05-23,1.27202,1.27467,1.26855,1.26932
2024-05-24,1.26931,1.2751,1.26758,1.27374
2024-05-26,1.27372,1.27434,1.27341,1.27342
2024-05-27,1.27343,1.27777,1.27342,1.2772
2024-05-28,1.27721,1.28007,1.27543,1.27581
2024-05-29,1.2758,1.27718,1.26964,1.26979
2024-05-30,1.2698,1.27472,1.26811,1.2729
2024-05-31,1.27291,1.27662,1.27003,1.27417
2024-06-02,1.27402,1.27456,1.273715,1.27441
2024-06-03,1.27442,1.28125,1.26945,1.28098
2024-06-04,1.28099,1.28175,1.27431,1.27725
2024-06-05,1.27726,1.27953,1.27556,1.27938
2024-06-06,1.27939,1.28092,1.27627,1.27921
2024-06-07,1.27924,1.28158,1.27162,1.27181
2024-06-09,1.27288,1.27324,1.27183,1.27283
2024-06-10,1.27284,1.27373,1.26881,1.27259
2024-06-11,1.2726,1.27518,1.2706,1.27399
2024-06-12,1.27398,1.28604,1.27331,1.27963
2024-06-13,1.27964,1.28076,1.27382,1.27539
2024-06-14,1.27538,1.27636,1.26571,1.26864
2024-06-16,1.26885,1.26886,1.26784,1.26835
2024-06-17,1.26834,1.27144,1.26591,1.27139
2024-06-18,1.2714,1.2721,1.2669,1.27071
2024-06-19,1.2707,1.274,1.27003,1.27203
2024-06-20,1.27202,1.27206,1.26548,1.26599
2024-06-21,1.26598,1.26784,1.26223,1.26436
2024-06-23,1.26406,1.26455,1.26359,1.26381
2024-06-24,1.26382,1.26982,1.26326,1.2682
2024-06-25,1.26821,1.27027,1.26704,1.26841
2024-06-26,1.2684,1.26936,1.26157,1.26211
2024-06-27,1.26212,1.26708,1.26131,1.26443
2024-06-28,1.26445,1.26659,1.26198,1.26453
2024-06-30,1.26568,1.26576,1.26409,1.26488
2024-07-01,1.26489,1.27107,1.26334,1.26453
2024-07-02,1.26454,1.26917,1.26155,1.26876
2024-07-03,1.26877,1.27773,1.26784,1.27474
2024-07-04,1.27475,1.27677,1.27414,1.27552
2024-07-05,1.27553,1.28173,1.27552,1.28146
2024-07-07,1.27993,1.2816,1.27926,1.28062
2024-07-08,1.2806,1.28458,1.27999,1.28153
2024-07-09,1.28155,1.28252,1.2778,1.27883
2024-07-10,1.27882,1.28544,1.27844,1.28539
2024-07-11,1.2854,1.29493,1.28495,1.29239
2024-07-12,1.29237,1.29909,1.29023,1.29887
2024-07-14,1.29721,1.29836,1.2963,1.29673
2024-07-15,1.29674,1.2995,1.29622,1.29695
2024-07-16,1.29696,1.29799,1.29385,1.29775
2024-07-17,1.29776,1.30444,1.29664,1.30083
2024-07-18,1.30084,1.30128,1.29404,1.29492
2024-07-19,1.29491,1.29492,1.29013,1.29128
2024-07-21,1.2918,1.29396,1.29112,1.29327
2024-07-22,1.29326,1.29423,1.29056,1.2931
2024-07-23,1.29311,1.29349,1.28879,1.29011
2024-07-24,1.2901,1.29378,1.28775,1.2898
2024-07-25,1.28981,1.29135,1.28499,1.28553
2024-07-26,1.28554,1.28781,1.285,1.28669
2024-07-28,1.28629,1.28736,1.28629,1.28668
2024-07-29,1.28664,1.28882,1.28067,1.28598
2024-07-30,1.28596,1.28646,1.28202,1.28378
2024-07-31,1.28379,1.28644,1.28211,1.28531
2024-08-01,1.2853,1.28608,1.27269,1.2728
2024-08-02,1.27279,1.28402,1.27074,1.28042
2024-08-04,1.28102,1.28122,1.2782,1.27878
2024-08-05,1.27879,1.28171,1.27102,1.27881
2024-08-06,1.27882,1.28032,1.26728,1.26844
