datetime,open,high,low,close
2021-09-09 20:00:00,1.3838,1.3843,1.38329,1.38385
2021-09-10 00:00:00,1.38386,1.38521,1.38332,1.38511
2021-09-10 04:00:00,1.38513,1.3879,1.38401,1.38737
2021-09-10 08:00:00,1.38736,1.38854,1.38642,1.38843
2021-09-10 12:00:00,1.38842,1.38887,1.38418,1.38468
2021-09-10 16:00:00,1.38467,1.38595,1.38314,1.38325
2021-09-10 20:00:00,1.38324,1.38409,1.38271,1.38397
2021-09-12 20:00:00,1.38418,1.38528,1.38332,1.3839
2021-09-13 00:00:00,1.38391,1.38461,1.38265,1.38403
2021-09-13 04:00:00,1.38402,1.38408,1.37973,1.38166
2021-09-13 08:00:00,1.38165,1.38326,1.38073,1.38152
2021-09-13 12:00:00,1.38316,1.38513,1.38139,1.38437
2021-09-13 16:00:00,1.38438,1.38451,1.38268,1.38354
2021-09-13 20:00:00,1.38353,1.38422,1.38348,1.38376
2021-09-14 00:00:00,1.38377,1.38505,1.38349,1.38458
2021-09-14 04:00:00,1.38457,1.38827,1.38298,1.38763
2021-09-14 08:00:00,1.38764,1.38812,1.38527,1.38535
2021-09-14 12:00:00,1.38536,1.39132,1.38398,1.38471
2021-09-14 16:00:00,1.3847,1.38572,1.38037,1.38071
2021-09-14 20:00:00,1.38072,1.3815,1.38037,1.3808
2021-09-15 00:00:00,1.38081,1.38129,1.37929,1.38052
2021-09-15 04:00:00,1.38051,1.3838,1.37981,1.38271
2021-09-15 08:00:00,1.3827,1.3843,1.38152,1.38241
2021-09-15 12:00:00,1.38242,1.3854,1.38131,1.38356
2021-09-15 16:00:00,1.38355,1.38468,1.38255,1.38463
2021-09-15 20:00:00,1.38462,1.38529,1.38348,1.38485
2021-09-16 00:00:00,1.38484,1.38497,1.38346,1.38346
2021-09-16 04:00:00,1.38347,1.3838,1.38122,1.38226
2021-09-16 08:00:00,1.38225,1.38414,1.38062,1.38382
2021-09-16 12:00:00,1.38381,1.38383,1.37647,1.37838
2021-09-16 16:00:00,1.37839,1.38029,1.37751,1.37931
2021-09-16 20:00:00,1.37932,1.37999,1.37851,1.3798
2021-09-17 00:00:00,1.37979,1.38001,1.37838,1.37972
2021-09-17 04:00:00,1.37967,1.381,1.37891,1.37916
2021-09-17 08:00:00,1.37917,1.3813,1.37759,1.37978
2021-09-17 12:00:00,1.37979,1.38075,1.37417,1.3755
2021-09-17 16:00:00,1.37551,1.37645,1.37356,1.37365
2021-09-17 20:00:00,1.37364,1.37373,1.37279,1.3737
2021-09-19 20:00:00,1.37401,1.37523,1.37245,1.37289
2021-09-20 00:00:00,1.37287,1.37303,1.37012,1.37101
2021-09-20 04:00:00,1.37102,1.37157,1.36662,1.367
2021-09-20 08:00:00,1.36701,1.37002,1.36569,1.36585
2021-09-20 12:00:00,1.36584,1.36854,1.36463,1.36565
2021-09-20 16:00:00,1.36564,1.36663,1.36409,1.36651
2021-09-20 20:00:00,1.3665,1.36654,1.36516,1.36622
2021-09-21 00:00:00,1.36623,1.36736,1.36493,1.36697
2021-09-21 04:00:00,1.36701,1.36887,1.36628,1.36835
2021-09-21 08:00:00,1.36834,1.36931,1.36745,1.36789
2021-09-21 12:00:00,1.36788,1.36894,1.36415,1.36631
2021-09-21 16:00:00,1.36632,1.36745,1.36503,1.36638
2021-09-21 20:00:00,1.36637,1.36643,1.36564,1.36576
2021-09-22 00:00:00,1.36575,1.36783,1.36484,1.365
2021-09-22 04:00:00,1.36502,1.36605,1.36342,1.36363
2021-09-22 08:00:00,1.36364,1.36504,1.36306,1.36404
